1.theta[arcmin] 2.xiplus 3.ximinus 4.npairsinbin
1.277907870927431	0.00021961720902366428	-1.3002046132054266e-06	159999300.0
1.9162878267757575	0.00015914003624300835	-5.576047792999584e-07	328748752.0
2.890069863177656	0.00011012698562106677	7.828236560857191e-07	775693616.0
4.327271595855684	7.716114408749946e-05	1.5525159272607426e-07	1642433792.0
6.517426223250758	5.342651956767601e-05	-2.0602632160939205e-07	3795283200.0
9.845096995225761	4.005353242947541e-05	4.242805300746239e-07	8261744384.0
14.833548162357214	3.472624878516766e-05	7.848529797539256e-07	17686241280.0
22.212704628316494	2.738198652408536e-05	4.84431761508017e-07	35719421952.0
33.383660489397485	1.2643317533117944e-05	-2.578969133911114e-06	71992868864.0
49.909643915949644	1.973358674584214e-06	-2.9771303718174105e-06	123286716416.0
